Scan,17NAVY25_10_plasma.mzML,15NAVY03_19_plasma.mzML,15NAVY02_20_plasma.mzML,16NAVY13_13_plasma.mzML,16NAVY13_16_plasma.mzML,18NAVY32_12_plasma.mzML,15NAVY02_11_plasma.mzML,17NAVY18_13_plasma.mzML,410_Plasma.mzML,332_Plasma.mzML,17NAVY19_4_plasma.mzML,374_Plasma.mzML,17NAVY24_2_plasma.mzML,16NAVY15_8_plasma.mzML,384_Plasma.mzML,18NAVY32_15_plasma.mzML,18NAVY32_2_plasma.mzML,404_Plasma.mzML,18NAVY30_1_plasma.mzML,16NAVY04_10_plasma.mzML,485_Plasma.mzML,16NAVY13_10_plasma.mzML,17NAVY18_8_plasma.mzML,17NAVY18_17_plasma.mzML,18NAVY30_11_plasma.mzML,519_Plasma.mzML,16NAVY15_16_plasma.mzML,17NAVY24_10_plasma.mzML,16NAVY13_19_plasma.mzML,18NAVY32_5_plasma.mzML,16NAVY13_4_plasma.mzML,16NAVY15_9_plasma.mzML,340_Plasma.mzML,17NAVY25_5_plasma.mzML,18NAVY27_10_plasma.mzML,18NAVY32_1_plasma.mzML,17NAVY19_9_plasma.mzML,16NAVY04_11_plasma.mzML,17NAVY18_5_plasma.mzML,15NAVY02_9_plasma.mzML,16NAVY09_11_plasma.mzML,16NAVY09_20_plasma.mzML,15NAVY03_14_plasma.mzML,392_Plasma.mzML,17NAVY18_14_plasma.mzML,18NAVY30_15_plasma.mzML,15NAVY03_1_plasma.mzML,16NAVY13_8_plasma.mzML,16NAVY09_9_plasma.mzML,17NAVY19_3_plasma.mzML,18NAVY30_13_plasma.mzML,17NAVY25_1_plasma.mzML,344_Plasma.mzML,15NAVY02_8_plasma.mzML,406_Plasma.mzML,15NAVY03_16_plasma.mzML,15NAVY02_16_plasma.mzML,15NAVY02_4_plasma.mzML,16NAVY05_3_plasma.mzML,17NAVY24_14_plasma.mzML,16NAVY05_19_plasma.mzML,18NAVY32_11_plasma.mzML,15NAVY02_2_plasma.mzML,473_Plasma.mzML,16NAVY09_12_plasma.mzML,426_Plasma.mzML,18NAVY27_14_plasma.mzML,422_Plasma.mzML,16NAVY15_14_plasma.mzML,380_Plasma.mzML,18NAVY27_19_plasma.mzML,17NAVY24_13_plasma.mzML,342_Plasma.mzML,17NAVY24_19_plasma.mzML,17NAVY25_7_plasma.mzML,479_Plasma.mzML,517_Plasma.mzML,18NAVY30_18_plasma.mzML,16NAVY15_6_plasma.mzML,17NAVY25_3_plasma.mzML,18NAVY27_1_plasma.mzML,16NAVY05_12_plasma.mzML,15NAVY02_19_plasma.mzML,15NAVY02_17_plasma.mzML,18NAVY30_14_plasma.mzML,18NAVY27_4_plasma.mzML,15NAVY03_18_plasma.mzML,18NAVY30_2_plasma.mzML,16NAVY05_9_plasma.mzML,368_Plasma_20191118051546.mzML,360_Plasma_20191118041830.mzML,16NAVY04_15_plasma.mzML,416_Plasma.mzML,17NAVY24_17_plasma.mzML,17NAVY24_16_plasma.mzML,17NAVY24_6_plasma.mzML,18NAVY27_5_plasma.mzML,18NAVY30_7_plasma.mzML,16NAVY15_18_plasma.mzML,18NAVY30_6_plasma.mzML,18NAVY27_20_plasma.mzML,16NAVY04_12_plasma.mzML,15NAVY02_14_plasma.mzML,17NAVY24_20_plasma.mzML,17NAVY19_6_plasma.mzML,17NAVY24_4_plasma.mzML,17NAVY18_2_plasma.mzML,16NAVY04_17_plasma.mzML,16NAVY05_4_plasma.mzML,15NAVY03_20_plasma.mzML,18NAVY32_6_plasma.mzML,16NAVY13_7_plasma.mzML,434_Plasma.mzML,18NAVY30_10_plasma.mzML,16NAVY05_2_plasma.mzML,502_Plasma.mzML,16NAVY15_10_plasma.mzML,17NAVY18_7_plasma.mzML,16NAVY15_11_plasma.mzML,330_Plasma.mzML,16NAVY05_7_plasma.mzML,16NAVY13_6_plasma.mzML,16NAVY04_3_plasma.mzML,16NAVY09_15_plasma.mzML,16NAVY05_11_plasma.mzML,17NAVY24_5_plasma.mzML,16NAVY13_2_plasma.mzML,15NAVY02_7_plasma.mzML,16NAVY05_5_plasma.mzML,504_Plasma.mzML,15NAVY03_9_plasma.mzML,17NAVY18_6_plasma.mzML,17NAVY24_9_plasma.mzML,18NAVY32_4_plasma.mzML,16NAVY05_10_plasma.mzML,16NAVY04_16_plasma.mzML,16NAVY04_13_plasma.mzML,17NAVY24_18_plasma.mzML,18NAVY27_7_plasma.mzML,15NAVY03_4_plasma.mzML,17NAVY24_12_plasma.mzML,16NAVY15_15_plasma.mzML,18NAVY27_11_plasma.mzML,18NAVY30_12_plasma.mzML,16NAVY09_3_plasma.mzML,17NAVY19_1_plasma.mzML,18NAVY32_16_plasma.mzML,16NAVY15_7_plasma.mzML,16NAVY09_8_plasma.mzML,18NAVY32_14_plasma.mzML,15NAVY02_12_plasma.mzML,388_Plasma.mzML,408_Plasma_20191118055604.mzML,16NAVY05_18_plasma.mzML,15NAVY03_3_plasma.mzML,15NAVY03_13_plasma.mzML,328_Plasma.mzML,17NAVY24_1_plasma.mzML,16NAVY05_17_plasma.mzML,16NAVY09_10_plasma.mzML,15NAVY02_6_plasma.mzML,18NAVY27_18_plasma.mzML,16NAVY15_20_plasma.mzML,15NAVY03_2_plasma.mzML,356_Plasma_20191118035138.mzML,18NAVY32_13_plasma.mzML,16NAVY05_8_plasma.mzML,16NAVY13_9_plasma.mzML,16NAVY05_13_plasma.mzML,498_Plasma.mzML,18NAVY27_8_plasma.mzML,18NAVY30_16_plasma.mzML,17NAVY18_12_plasma.mzML,15NAVY02_1_plasma.mzML,16NAVY15_5_plasma.mzML,376_Plasma.mzML,16NAVY09_18_plasma.mzML,16NAVY04_1_plasma.mzML,18NAVY30_3_plasma.mzML,18NAVY32_7_plasma.mzML,348_Plasma_20191118024056.mzML,16NAVY13_20_plasma.mzML,414_Plasma.mzML,18NAVY27_2_plasma.mzML,511_Plasma.mzML,16NAVY04_9_plasma.mzML,17NAVY18_3_plasma.mzML,15NAVY02_15_plasma.mzML,444_Plasma.mzML,18NAVY27_16_plasma.mzML,16NAVY05_16_plasma.mzML,16NAVY13_15_plasma.mzML,509_Plasma.mzML,16NAVY04_18_plasma.mzML,424_Plasma.mzML,390_Plasma.mzML,17NAVY24_11_plasma.mzML,18NAVY32_10_plasma.mzML,18NAVY27_13_plasma.mzML,16NAVY15_1_plasma.mzML,18NAVY30_8_plasma.mzML,17NAVY18_20_plasma.mzML,15NAVY03_6_plasma.mzML,17NAVY25_9_plasma.mzML,16NAVY13_14_plasma.mzML,18NAVY30_5_plasma.mzML,16NAVY09_19_plasma.mzML,362_Plasma_20191118043156.mzML,17NAVY18_9_plasma.mzML,16NAVY13_11_plasma.mzML,17NAVY19_2_plasma.mzML,16NAVY09_1_plasma.mzML,16NAVY04_20_plasma.mzML,17NAVY18_10_plasma.mzML,436_Plasma.mzML,16NAVY15_17_plasma.mzML,17NAVY24_7_plasma.mzML,15NAVY03_11_plasma.mzML,16NAVY05_6_plasma.mzML,16NAVY13_3_plasma.mzML,386_Plasma_20191118054238.mzML,15NAVY02_13_plasma.mzML,17NAVY19_8_plasma.mzML,17NAVY18_4_plasma.mzML,16NAVY09_14_plasma.mzML,17NAVY25_8_plasma.mzML,16NAVY09_17_plasma.mzML,15NAVY02_18_plasma.mzML,482_Plasma.mzML,396_Plasma.mzML,18NAVY32_20_plasma.mzML,17NAVY25_2_plasma.mzML,15NAVY03_15_plasma.mzML,16NAVY15_13_plasma.mzML,17NAVY19_10_plasma.mzML,334_Plasma.mzML,16NAVY05_20_plasma.mzML,17NAVY24_15_plasma.mzML,16NAVY09_16_plasma.mzML,16NAVY04_6_plasma.mzML,16NAVY13_17_plasma.mzML,17NAVY18_19_plasma.mzML,336_Plasma.mzML,515_Plasma.mzML,15NAVY03_10_plasma.mzML,16NAVY04_2_plasma.mzML,16NAVY13_18_plasma.mzML,17NAVY25_4_plasma.mzML,18NAVY32_17_plasma.mzML,16NAVY15_4_plasma.mzML,398_Plasma.mzML,16NAVY05_14_plasma.mzML,16NAVY04_4_plasma.mzML,16NAVY15_19_plasma.mzML,18NAVY32_19_plasma.mzML,16NAVY15_2_plasma.mzML,18NAVY27_15_plasma.mzML,16NAVY05_1_plasma.mzML,18NAVY27_3_plasma.mzML,350_Plasma_20191118025422.mzML,402_Plasma.mzML,15NAVY03_8_plasma.mzML,16NAVY04_8_plasma.mzML,17NAVY18_11_plasma.mzML,16NAVY15_3_plasma.mzML,18NAVY27_9_plasma.mzML,18NAVY27_6_plasma.mzML,15NAVY02_3_plasma.mzML,17NAVY19_7_plasma.mzML,352_Plasma_20191118030748.mzML,15NAVY02_5_plasma.mzML,18NAVY30_9_plasma.mzML,16NAVY04_7_plasma.mzML,17NAVY24_8_plasma.mzML,17NAVY19_5_plasma.mzML,18NAVY30_17_plasma.mzML,16NAVY04_19_plasma.mzML,17NAVY18_15_plasma.mzML,18NAVY30_19_plasma.mzML,17NAVY24_3_plasma.mzML,16NAVY04_5_plasma.mzML,420_Plasma.mzML,370_Plasma.mzML,442_Plasma.mzML,17NAVY18_1_plasma.mzML,378_Plasma.mzML,430_Plasma_20191118060930.mzML,18NAVY27_12_plasma.mzML,324_Plasma.mzML,17NAVY18_18_plasma.mzML,18NAVY32_3_plasma.mzML,418_Plasma.mzML,16NAVY09_4_plasma.mzML,16NAVY13_1_plasma.mzML
56168,0,113055,99534.3,0,0,0,221661,0,0,0,0,0,102557,0,0,0,0,0,0,0,0,0,0,0,85487.1,0,0,0,0,0,103566,0,0,0,0,0,0,89075,0,0,0,0,92522.8,0,0,0,100512,0,0,0,0,0,0,0,0,0,103480,0,0,0,0,0,111813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92770.5,0,0,0,0,0,0,152591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83342,85065.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167457,0,0,0,0,0,99706.4,0,0,0,0,0,103133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192193,138250,0,99075.2,0,0,111865,0,0,0,0,0,0,0,0,0,0,0,0,98811.9,0,0,0,88279.3,0,0,0,0,0,0,0,0,0,0,0,0,108063,0,0,0,0,0,0,109555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126116,0,0,0,0,0,0,0,92603.6,0,0,0,0,120810,0,0,0,0,0,0,0,0,0,0,0,206070,0,0,0,0,0,0,0,0,0,0,0,0,116071,0,0,0,0,110549,0,0,0,0,85733.2,0,0,126268,0,184885,0,0,0,0,0,89857.7,122530,88360.7,0,0,0,0,0,0,0,0,0,0,0,0,0
144191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402093,0,0,0,0,0,0,0,0,0,416847,0,0,0,0,0,0,0,0,0,0,0,672118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473792
204759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3886491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14640,492027,1003370,995765,1385530,866120,786615,1001280,1437810,0,0,1045930,0,489317,849112,0,1328760,925199,0,912706,1624170,0,982501,1004040,871266,782874,0,918101,720459,1082210,941967,1002530,860133,0,741489,655172,852519,757621,1563160,407135,1997530,1011370,953840,1509470,0,944732,578657,1045880,858465,536926,357546,851124,926591,0,1549430,0,1495410,1096460,1008250,1633630,623163,1044880,455494,1058460,0,891886,0,642160,0,801530,0,564271,691100,0,882656,615169,0,0,1098740,871333,718290,917593,925204,1086010,1058300,833737,673223,1248500,1060550,1027820,0,0,889951,0,710482,578749,592137,568305,800486,1062050,698110,678045,1032230,939545,799960,870890,630012,394796,999806,1098700,1059090,973844,671073,0,1033470,1643340,0,1363750,703237,1145150,730440,1032960,789833,1815220,523758,983092,909573,753505,1470390,1420000,0,1020300,808494,690807,1401540,1276330,1050110,1315570,697125,549474,1445400,814876,1136930,892002,823923,1283090,950362,458600,1142460,506241,815169,1503650,0,0,1673930,1146730,1731780,0,718279,1765460,539164,871380,740244,288796,1305860,0,428611,1358430,977131,1099430,0,929330,1042100,723591,1582900,542688,0,1068360,1102760,1135200,250651,0,791966,0,440251,0,1578570,729499,1616600,0,1053160,1589150,982560,0,1638140,0,0,842026,1072000,972317,1231480,973034,597346,1276140,500721,1176360,524138,811774,0,596037,951710,1124670,883282,1565110,1443640,0,1187030,537097,1156010,1341480,1410990,0,745221,996206,226813,1120720,697520,689685,1121120,0,0,0,359153,1171380,1154940,322303,477834,1477020,630531,865476,1066270,835457,1147820,0,0,720950,1111170,1015320,669026,1183560,1041240,0,1117660,1165860,1548500,1094870,635287,350114,884307,892829,0,0,920264,1011210,837562,793192,742231,558749,1220400,836720,0,1161550,968821,1256900,651486,1217630,783115,970974,842883,1466810,591771,1130370,0,0,0,757286,0,0,1072240,570623,451004,1274230,0,0,1275890
65332,182984,0,0,0,138643,0,0,0,1361290,568180,0,1060370,155033,0,736328,0,0,908150,0,0,1216910,0,0,0,196849,905736,0,0,171860,0,0,220033,732325,109246,191272,142543,208605,0,0,0,0,0,0,793691,0,148519,0,0,0,0,0,0,1225050,0,667631,0,0,0,0,229980,0,0,0,696358,0,584261,0,713526,0,736940,0,179134,1055490,235758,0,701046,1099060,0,0,0,0,0,0,0,256028,237901,0,0,172842,661931,1157050,0,1189680,0,0,206234,170348,0,0,0,154193,0,0,0,0,213619,0,0,0,0,0,0,758653,0,0,1071520,0,0,0,754113,0,0,0,0,0,0,0,0,0,628089,0,0,146624,0,0,0,0,187419,0,0,226552,0,140717,0,0,0,0,0,0,0,128699,1872170,1285270,0,0,0,832365,242952,0,0,0,150220,0,0,790865,182465,0,0,0,721119,154610,148223,0,0,0,895210,0,0,135416,0,1476380,0,864538,170002,1224730,0,178562,0,973223,194045,0,0,889431,0,1419800,953853,176329,0,124001,0,0,0,0,0,0,0,0,856038,0,0,0,0,0,0,729836,0,0,0,0,0,891255,0,0,0,0,257695,0,0,572979,615926,0,191413,0,0,0,866123,0,0,0,0,0,0,606059,1677710,0,0,0,0,0,0,551504,0,0,0,0,0,0,0,175664,1027360,831936,0,0,0,0,0,0,0,145407,1547200,0,206422,0,138667,0,0,0,0,0,0,0,673154,1049110,599889,0,662974,793706,191067,0,0,0,1116320,0,0
62063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170723,0,0,0
103473,0,0,0,0,0,0,0,439514.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017890,0,0,0,0,0,1014240,0,0,0,0,0,1487740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607664,0,0,0,0,0,0,1297320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602207,0,0,0,0,957183,0,0,0,0,0
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7391920,0,0,5959760,0,0,0,0,0,0,0,4284080,0,0,0,0,0,0,0,0,0,0,0,3645680,0,0,0,0,0,4892080,0,6140070,0,0,0,0,3276530,0,0,0,2067140,0,0,0,0,0,0,0,0,5617880,0,3439420,0,0,0,4898910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5432890,0,2512060,0,0,0,0,0,0,0,0,0,0,0,7199010,0,0,4103970,0,0,0,4638580,0,0,0,6007540,0,0,4708940,0,0,0,0,0,0,4615620,0,0,0,0,0,4478630,0,0,0,0,0,0,0,4217680,0,0,4419820,0,0,0,0,0,0,0,0,0,0,0,4173210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4539390,0,6322670,0,0,0,0,0,0,4144340,0,0,0,2193460,0,0,0,0,0,0,0,0,0,1609890,0,4497090,0,0,0,0,0,3693400,0,0,0,0,0,0,2769840,0,0,3586230,0,0,0,6641200,0,0,0,0,0,0,0,2322840,0,0,0,0,0,3060750,1590540,0,0,0,0,4404750,0,0,0,0,0,0,0,7490940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4804310,0,0,0,0,0,0,0,0,0,0,0,0,0,2663100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7211380,0,0
35198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91040.2,0,0,0,0,0,0,0,0,0,0,0,0,118850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86149.7,0,0,0,0,114162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196887,2237720,3604800,3070010,4360050,4622390,2311460,3891670,4711850,1491690,4782130,5072920,4053990,3594730,4149030,3282250,3022420,3924580,3509710,3454230,5811710,5623560,8723300,4460920,5559800,2360730,2594290,3147580,3454710,4283840,4970950,4881040,2556040,1446120,4237070,5133250,5317660,5747880,5380670,4755820,5023920,3132020,3216280,3721990,3377130,4151420,3064590,5911350,4200540,5949240,3790510,2227380,4377690,0,4291290,3925160,4844530,5060190,5452800,7486530,3315240,4659540,3584200,4562670,4232710,3299120,2896140,2581060,887307,4144800,2963690,3387140,3197430,1902890,3677210,5828030,4056890,3214550,6803170,3727600,4598240,2711750,5408790,6305570,6496030,3608920,2454970,1245670,4084240,4786970,1943800,1656710,3179800,2108450,5539540,3009480,3205870,2387110,5884530,2730250,4284860,2338240,4347320,3809760,3027720,3755680,3106880,4263960,6296490,3577840,5398310,4950440,3077540,3339530,4288580,5522170,2829300,12444700,5677930,4889880,4171200,4770050,3066610,5662870,4813200,4252000,2201330,8200220,5328150,2943100,3728920,6355940,6081340,2669590,4876930,4957290,5682230,6029570,4886530,3371370,3197130,3454980,4696850,2773530,2937510,3327870,5389430,5058560,3773780,11646600,3625520,5010050,1910140,1210750,3342440,5518900,6335030,3361300,2869390,4333200,4999390,5058380,4617230,5258260,6232080,1969040,4717650,5731320,4618210,5573460,3772810,0,5898470,3743900,4673960,5497390,3937280,3425730,4687900,2289590,4417670,0,2922110,3050110,2363360,2495290,15930400,3718320,4658560,3765190,4840710,4172320,4661400,3134330,5958180,2740250,2303550,2922370,5602500,4000930,3147250,3689220,4723820,4935070,2058750,3537510,2333320,2715830,1123430,2422660,4466170,4512710,5853720,3317750,5106830,4656940,4854790,4046730,6958190,3340460,9042220,1026820,4951290,4890180,4637380,4516180,3770320,2438490,5923960,619784,3268600,2805180,2830220,5461590,5215480,5591510,3818190,4757620,9316370,5787590,4891930,3612160,4385450,2346610,0,4489820,4231740,5784550,4554820,2572700,4979240,3151690,5850350,6279620,4461510,2529210,3570650,2183490,10182300,3612880,1440310,3729760,5642260,4226330,3485470,4754200,3424310,1426080,4700610,5237890,1567730,3353960,1481130,5582240,2538790,4704020,3536560,3586890,2274710,4635810,4176090,2829220,3418120,3885140,2140900,3020910,2110890,0,3707490,4311020,4868340,3538170,3644960,3669890,4476640
